Time,PolarN,PolarS,AxialDP,EqDP
2020-07-12T12:00:00.000,2.734,-2.643,1.642,0.120
2020-07-12T18:00:00.000,2.727,-2.651,1.638,0.119
2020-07-13T00:00:00.000,2.728,-2.660,1.651,0.118
2020-07-13T06:00:00.000,2.730,-2.666,1.654,0.121
2020-07-13T12:00:00.000,2.735,-2.671,1.652,0.127
2020-07-13T18:00:00.000,2.743,-2.668,1.650,0.128
2020-07-14T00:00:00.000,2.740,-2.668,1.659,0.130
2020-07-14T06:00:00.000,2.743,-2.667,1.659,0.131
2020-07-14T12:00:00.000,2.737,-2.663,1.653,0.125
2020-07-14T18:00:00.000,2.741,-2.656,1.648,0.113
2020-07-15T00:00:00.000,2.741,-2.658,1.658,0.125
2020-07-15T06:00:00.000,2.742,-2.664,1.656,0.124
2020-07-15T12:00:00.000,2.746,-2.668,1.649,0.118
2020-07-15T18:00:00.000,2.738,-2.672,1.647,0.117
2020-07-16T00:00:00.000,2.739,-2.674,1.654,0.112
2020-07-16T06:00:00.000,2.745,-2.672,1.656,0.113
2020-07-16T12:00:00.000,2.745,-2.669,1.638,0.112
2020-07-16T18:00:00.000,2.746,-2.664,1.646,0.107
2020-07-17T00:00:00.000,2.751,-2.661,1.654,0.100
2020-07-17T06:00:00.000,2.752,-2.662,1.655,0.097
2020-07-17T12:00:00.000,2.757,-2.661,1.644,0.093
2020-07-17T18:00:00.000,2.754,-2.665,1.640,0.100
2020-07-18T00:00:00.000,2.738,-2.667,1.651,0.105
2020-07-18T06:00:00.000,2.731,-2.669,1.654,0.112
2020-07-18T12:00:00.000,2.724,-2.665,1.650,0.107
2020-07-18T18:00:00.000,2.730,-2.660,1.644,0.105
2020-07-19T00:00:00.000,2.729,-2.657,1.647,0.100
2020-07-19T06:00:00.000,2.745,-2.656,1.636,0.098
2020-07-19T12:00:00.000,2.758,-2.656,1.649,0.079
2020-07-19T18:00:00.000,2.755,-2.656,1.647,0.064
2020-07-20T00:00:00.000,2.753,-2.659,1.663,0.077
2020-07-20T06:00:00.000,2.753,-2.651,1.654,0.089
2020-07-20T12:00:00.000,2.745,-2.641,1.645,0.102
2020-07-20T18:00:00.000,2.749,-2.639,1.652,0.116
2020-07-21T00:00:00.000,2.753,-2.640,1.664,0.124
2020-07-21T06:00:00.000,2.760,-2.643,1.665,0.129
2020-07-21T12:00:00.000,2.769,-2.638,1.660,0.127
2020-07-21T18:00:00.000,2.764,-2.630,1.646,0.126
2020-07-22T00:00:00.000,2.764,-2.626,1.643,0.123
2020-07-22T06:00:00.000,2.763,-2.621,1.641,0.129
2020-07-22T12:00:00.000,2.767,-2.622,1.637,0.118
2020-07-22T18:00:00.000,2.768,-2.620,1.632,0.117
2020-07-23T00:00:00.000,2.757,-2.619,1.641,0.119
2020-07-23T06:00:00.000,2.775,-2.620,1.653,0.121
2020-07-23T12:00:00.000,2.777,-2.623,1.659,0.119
2020-07-23T18:00:00.000,2.775,-2.622,1.647,0.114
2020-07-24T00:00:00.000,2.765,-2.618,1.651,0.120
2020-07-24T06:00:00.000,2.758,-2.617,1.648,0.120
2020-07-24T12:00:00.000,2.755,-2.616,1.631,0.125
2020-07-24T18:00:00.000,2.742,-2.610,1.626,0.131
2020-07-25T00:00:00.000,2.738,-2.613,1.626,0.136
2020-07-25T06:00:00.000,2.726,-2.611,1.627,0.145
2020-07-25T12:00:00.000,2.725,-2.608,1.618,0.144
2020-07-25T18:00:00.000,2.712,-2.609,1.611,0.148
2020-07-26T00:00:00.000,2.721,-2.613,1.618,0.151
2020-07-26T06:00:00.000,2.713,-2.612,1.621,0.153
2020-07-26T12:00:00.000,2.721,-2.610,1.617,0.138
2020-07-26T18:00:00.000,2.736,-2.601,1.617,0.133
2020-07-27T00:00:00.000,2.742,-2.600,1.625,0.129
2020-07-27T06:00:00.000,2.734,-2.601,1.617,0.132
2020-07-27T12:00:00.000,2.734,-2.603,1.620,0.124
2020-07-27T18:00:00.000,2.737,-2.608,1.623,0.122
2020-07-28T00:00:00.000,2.728,-2.614,1.621,0.134
2020-07-28T06:00:00.000,2.709,-2.618,1.620,0.137
2020-07-28T12:00:00.000,2.717,-2.625,1.620,0.140
2020-07-28T18:00:00.000,2.715,-2.619,1.625,0.146
2020-07-29T00:00:00.000,2.721,-2.625,1.635,0.157
2020-07-29T06:00:00.000,2.734,-2.625,1.646,0.170
2020-07-29T12:00:00.000,2.741,-2.621,1.658,0.169
2020-07-29T18:00:00.000,2.742,-2.621,1.662,0.175
2020-07-30T00:00:00.000,2.754,-2.631,1.691,0.180
2020-07-30T06:00:00.000,2.763,-2.634,1.710,0.192
2020-07-30T12:00:00.000,2.760,-2.633,1.708,0.198
2020-07-30T18:00:00.000,2.762,-2.633,1.697,0.203
2020-07-31T00:00:00.000,2.760,-2.632,1.689,0.201
2020-07-31T06:00:00.000,2.772,-2.634,1.683,0.204
2020-07-31T12:00:00.000,2.782,-2.631,1.658,0.199
2020-07-31T18:00:00.000,2.783,-2.632,1.643,0.201
2020-08-01T00:00:00.000,2.774,-2.636,1.637,0.191
2020-08-01T06:00:00.000,2.769,-2.645,1.639,0.186
2020-08-01T12:00:00.000,2.775,-2.644,1.627,0.187
2020-08-01T18:00:00.000,2.796,-2.630,1.619,0.188
2020-08-02T00:00:00.000,2.802,-2.635,1.629,0.188
2020-08-02T06:00:00.000,2.803,-2.641,1.638,0.191
2020-08-02T12:00:00.000,2.804,-2.643,1.630,0.190
2020-08-02T18:00:00.000,2.806,-2.646,1.623,0.185
2020-08-03T00:00:00.000,2.829,-2.645,1.651,0.200
2020-08-03T06:00:00.000,2.820,-2.639,1.644,0.181
2020-08-03T12:00:00.000,2.814,-2.631,1.627,0.174
2020-08-03T18:00:00.000,2.810,-2.629,1.626,0.170
2020-08-04T00:00:00.000,2.796,-2.637,1.626,0.160
2020-08-04T06:00:00.000,2.790,-2.639,1.629,0.158
2020-08-04T12:00:00.000,2.780,-2.639,1.630,0.158
2020-08-04T18:00:00.000,2.786,-2.637,1.631,0.164
2020-08-05T00:00:00.000,2.788,-2.639,1.644,0.166
2020-08-05T06:00:00.000,2.775,-2.639,1.646,0.157
2020-08-05T12:00:00.000,2.761,-2.639,1.630,0.149
2020-08-05T18:00:00.000,2.759,-2.645,1.629,0.143
2020-08-06T00:00:00.000,2.756,-2.650,1.642,0.137
2020-08-06T06:00:00.000,2.750,-2.649,1.632,0.130
2020-08-06T12:00:00.000,2.756,-2.649,1.620,0.124
2020-08-06T18:00:00.000,2.771,-2.650,1.628,0.128
2020-08-07T00:00:00.000,2.778,-2.658,1.632,0.121
2020-08-07T06:00:00.000,2.783,-2.663,1.631,0.129
2020-08-07T12:00:00.000,2.786,-2.667,1.627,0.124
2020-08-07T18:00:00.000,2.785,-2.673,1.627,0.121
2020-08-08T00:00:00.000,2.791,-2.679,1.641,0.118
2020-08-08T06:00:00.000,2.800,-2.683,1.652,0.126
2020-08-08T12:00:00.000,2.799,-2.686,1.641,0.124
2020-08-08T18:00:00.000,2.801,-2.687,1.653,0.119
2020-08-09T00:00:00.000,2.807,-2.688,1.655,0.112
2020-08-09T06:00:00.000,2.816,-2.682,1.656,0.119
2020-08-09T12:00:00.000,2.835,-2.682,1.653,0.126
2020-08-09T18:00:00.000,2.842,-2.683,1.639,0.128
2020-08-10T00:00:00.000,2.834,-2.685,1.652,0.125
2020-08-10T06:00:00.000,2.841,-2.687,1.666,0.125
2020-08-10T12:00:00.000,2.838,-2.684,1.662,0.131
2020-08-10T18:00:00.000,2.849,-2.681,1.656,0.134
2020-08-11T00:00:00.000,2.850,-2.679,1.665,0.141
2020-08-11T06:00:00.000,2.849,-2.682,1.646,0.144
2020-08-11T12:00:00.000,2.847,-2.684,1.637,0.148
2020-08-11T18:00:00.000,2.839,-2.683,1.642,0.148
2020-08-12T00:00:00.000,2.841,-2.686,1.650,0.150
2020-08-12T06:00:00.000,2.830,-2.683,1.652,0.161
2020-08-12T12:00:00.000,2.825,-2.687,1.628,0.153
2020-08-12T18:00:00.000,2.821,-2.687,1.635,0.151
2020-08-13T00:00:00.000,2.818,-2.688,1.631,0.151
2020-08-13T06:00:00.000,2.814,-2.683,1.647,0.153
2020-08-13T12:00:00.000,2.804,-2.681,1.636,0.158
2020-08-13T18:00:00.000,2.808,-2.680,1.630,0.161
2020-08-14T00:00:00.000,2.796,-2.679,1.644,0.155
2020-08-14T06:00:00.000,2.795,-2.683,1.637,0.155
2020-08-14T12:00:00.000,2.790,-2.680,1.634,0.155
2020-08-14T18:00:00.000,2.788,-2.677,1.625,0.161
2020-08-15T00:00:00.000,2.791,-2.677,1.630,0.160
2020-08-15T06:00:00.000,2.789,-2.676,1.622,0.150
2020-08-15T12:00:00.000,2.793,-2.671,1.626,0.144
2020-08-15T18:00:00.000,2.799,-2.674,1.626,0.144
2020-08-16T00:00:00.000,2.785,-2.681,1.633,0.140
2020-08-16T06:00:00.000,2.782,-2.680,1.632,0.141
2020-08-16T12:00:00.000,2.788,-2.680,1.631,0.142
2020-08-16T18:00:00.000,2.794,-2.683,1.641,0.145
2020-08-17T00:00:00.000,2.789,-2.683,1.639,0.151
2020-08-17T06:00:00.000,2.798,-2.683,1.636,0.159
2020-08-17T12:00:00.000,2.797,-2.685,1.629,0.158
2020-08-17T18:00:00.000,2.814,-2.685,1.639,0.144
2020-08-18T00:00:00.000,2.812,-2.680,1.638,0.146
2020-08-18T06:00:00.000,2.802,-2.679,1.632,0.147
2020-08-18T12:00:00.000,2.815,-2.678,1.630,0.144
2020-08-18T18:00:00.000,2.823,-2.670,1.630,0.143
2020-08-19T00:00:00.000,2.819,-2.669,1.622,0.144
2020-08-19T06:00:00.000,2.800,-2.672,1.608,0.150
2020-08-19T12:00:00.000,2.810,-2.670,1.606,0.149
2020-08-19T18:00:00.000,2.817,-2.669,1.601,0.135
2020-08-20T00:00:00.000,2.816,-2.670,1.595,0.134
2020-08-20T06:00:00.000,2.816,-2.671,1.607,0.133
2020-08-20T12:00:00.000,2.811,-2.674,1.600,0.129
2020-08-20T18:00:00.000,2.817,-2.674,1.606,0.114
2020-08-21T00:00:00.000,2.815,-2.676,1.617,0.121
2020-08-21T06:00:00.000,2.811,-2.672,1.615,0.130
2020-08-21T12:00:00.000,2.821,-2.675,1.611,0.132
2020-08-21T18:00:00.000,2.829,-2.674,1.611,0.128
2020-08-22T00:00:00.000,2.813,-2.671,1.607,0.130
2020-08-22T06:00:00.000,2.809,-2.671,1.610,0.137
2020-08-22T12:00:00.000,2.822,-2.673,1.606,0.129
2020-08-22T18:00:00.000,2.825,-2.675,1.599,0.127
2020-08-23T00:00:00.000,2.826,-2.673,1.598,0.134
2020-08-23T06:00:00.000,2.835,-2.669,1.603,0.131
2020-08-23T12:00:00.000,2.836,-2.668,1.602,0.134
2020-08-23T18:00:00.000,2.839,-2.667,1.606,0.131
2020-08-24T00:00:00.000,2.836,-2.674,1.606,0.127
2020-08-24T06:00:00.000,2.814,-2.671,1.596,0.131
2020-08-24T12:00:00.000,2.823,-2.664,1.600,0.126
2020-08-24T18:00:00.000,2.837,-2.656,1.608,0.109
2020-08-25T00:00:00.000,2.837,-2.658,1.609,0.100
2020-08-25T06:00:00.000,2.829,-2.658,1.608,0.097
2020-08-25T12:00:00.000,2.821,-2.657,1.603,0.090
2020-08-25T18:00:00.000,2.826,-2.660,1.589,0.083
2020-08-26T00:00:00.000,2.813,-2.658,1.580,0.090
2020-08-26T06:00:00.000,2.792,-2.653,1.583,0.095
2020-08-26T12:00:00.000,2.795,-2.647,1.576,0.079
2020-08-26T18:00:00.000,2.801,-2.643,1.571,0.073
2020-08-27T00:00:00.000,2.810,-2.643,1.576,0.075
2020-08-27T06:00:00.000,2.813,-2.650,1.573,0.083
2020-08-27T12:00:00.000,2.807,-2.648,1.580,0.080
2020-08-27T18:00:00.000,2.807,-2.643,1.593,0.070
2020-08-28T00:00:00.000,2.818,-2.648,1.593,0.072
2020-08-28T06:00:00.000,2.808,-2.647,1.601,0.071
2020-08-28T12:00:00.000,2.815,-2.648,1.597,0.065
2020-08-28T18:00:00.000,2.799,-2.645,1.588,0.082
2020-08-29T00:00:00.000,2.793,-2.651,1.580,0.092
2020-08-29T06:00:00.000,2.804,-2.654,1.577,0.094
2020-08-29T12:00:00.000,2.807,-2.660,1.573,0.085
2020-08-29T18:00:00.000,2.791,-2.662,1.568,0.088
2020-08-30T00:00:00.000,2.781,-2.661,1.578,0.101
2020-08-30T06:00:00.000,2.788,-2.657,1.580,0.097
2020-08-30T12:00:00.000,2.787,-2.647,1.567,0.092
2020-08-30T18:00:00.000,2.798,-2.641,1.567,0.085
2020-08-31T00:00:00.000,2.793,-2.639,1.577,0.093
2020-08-31T06:00:00.000,2.779,-2.638,1.576,0.094
2020-08-31T12:00:00.000,2.772,-2.636,1.573,0.093
2020-08-31T18:00:00.000,2.771,-2.635,1.565,0.099
2020-09-01T00:00:00.000,2.757,-2.631,1.579,0.109
2020-09-01T06:00:00.000,2.762,-2.631,1.583,0.111
2020-09-01T12:00:00.000,2.757,-2.627,1.586,0.106
2020-09-01T18:00:00.000,2.757,-2.626,1.576,0.112
2020-09-02T00:00:00.000,2.759,-2.628,1.586,0.118
2020-09-02T06:00:00.000,2.756,-2.632,1.594,0.128
2020-09-02T12:00:00.000,2.752,-2.633,1.590,0.130
2020-09-02T18:00:00.000,2.755,-2.631,1.596,0.125
2020-09-03T00:00:00.000,2.753,-2.634,1.588,0.125
2020-09-03T06:00:00.000,2.750,-2.636,1.587,0.119
2020-09-03T12:00:00.000,2.761,-2.635,1.587,0.112
2020-09-03T18:00:00.000,2.762,-2.637,1.584,0.117
2020-09-04T00:00:00.000,2.772,-2.635,1.591,0.118
2020-09-04T06:00:00.000,2.772,-2.634,1.592,0.120
2020-09-04T12:00:00.000,2.789,-2.633,1.589,0.113
2020-09-04T18:00:00.000,2.796,-2.629,1.589,0.116
2020-09-05T00:00:00.000,2.807,-2.628,1.597,0.123
2020-09-05T06:00:00.000,2.815,-2.630,1.598,0.134
2020-09-05T12:00:00.000,2.813,-2.631,1.595,0.128
2020-09-05T18:00:00.000,2.823,-2.631,1.596,0.119
2020-09-06T00:00:00.000,2.810,-2.638,1.601,0.121
2020-09-06T06:00:00.000,2.803,-2.637,1.593,0.130
2020-09-06T12:00:00.000,2.821,-2.639,1.600,0.129
2020-09-06T18:00:00.000,2.829,-2.640,1.608,0.136
2020-09-07T00:00:00.000,2.819,-2.637,1.615,0.133
2020-09-07T06:00:00.000,2.817,-2.636,1.620,0.135
2020-09-07T12:00:00.000,2.822,-2.634,1.616,0.135
2020-09-07T18:00:00.000,2.840,-2.635,1.607,0.137
2020-09-08T00:00:00.000,2.834,-2.640,1.615,0.138
2020-09-08T06:00:00.000,2.849,-2.640,1.623,0.130
2020-09-08T12:00:00.000,2.866,-2.636,1.624,0.130
2020-09-08T18:00:00.000,2.875,-2.635,1.631,0.126
2020-09-09T00:00:00.000,2.857,-2.637,1.632,0.115
2020-09-09T06:00:00.000,2.845,-2.641,1.625,0.105
2020-09-09T12:00:00.000,2.849,-2.640,1.624,0.107
2020-09-09T18:00:00.000,2.849,-2.641,1.610,0.100
2020-09-10T00:00:00.000,2.844,-2.642,1.614,0.099
2020-09-10T06:00:00.000,2.849,-2.646,1.628,0.097
2020-09-10T12:00:00.000,2.832,-2.646,1.622,0.090
2020-09-10T18:00:00.000,2.822,-2.648,1.618,0.087
2020-09-11T00:00:00.000,2.825,-2.640,1.630,0.094
2020-09-11T06:00:00.000,2.829,-2.639,1.635,0.097
2020-09-11T12:00:00.000,2.841,-2.631,1.640,0.106
2020-09-11T18:00:00.000,2.837,-2.635,1.636,0.114
2020-09-12T00:00:00.000,2.828,-2.639,1.645,0.104
2020-09-12T06:00:00.000,2.828,-2.642,1.650,0.091
2020-09-12T12:00:00.000,2.842,-2.640,1.653,0.087
2020-09-12T18:00:00.000,2.844,-2.649,1.647,0.071
2020-09-13T00:00:00.000,2.859,-2.659,1.659,0.059
2020-09-13T06:00:00.000,2.873,-2.666,1.649,0.059
2020-09-13T12:00:00.000,2.864,-2.671,1.645,0.051
2020-09-13T18:00:00.000,2.870,-2.667,1.656,0.062
2020-09-14T00:00:00.000,2.875,-2.665,1.658,0.069
2020-09-14T06:00:00.000,2.877,-2.669,1.652,0.073
2020-09-14T12:00:00.000,2.889,-2.666,1.658,0.072
2020-09-14T18:00:00.000,2.879,-2.666,1.650,0.071
2020-09-15T00:00:00.000,2.870,-2.664,1.662,0.070
2020-09-15T06:00:00.000,2.873,-2.660,1.668,0.077
2020-09-15T12:00:00.000,2.889,-2.657,1.672,0.094
2020-09-15T18:00:00.000,2.886,-2.659,1.655,0.096
2020-09-16T00:00:00.000,2.878,-2.660,1.660,0.102
2020-09-16T06:00:00.000,2.886,-2.657,1.658,0.109
2020-09-16T12:00:00.000,2.887,-2.654,1.657,0.113
2020-09-16T18:00:00.000,2.871,-2.655,1.653,0.120
2020-09-17T00:00:00.000,2.859,-2.660,1.658,0.108
2020-09-17T06:00:00.000,2.872,-2.657,1.658,0.113
2020-09-17T12:00:00.000,2.876,-2.651,1.650,0.125
2020-09-17T18:00:00.000,2.876,-2.647,1.661,0.141
2020-09-18T00:00:00.000,2.877,-2.652,1.672,0.142
2020-09-18T06:00:00.000,2.871,-2.651,1.671,0.137
2020-09-18T12:00:00.000,2.873,-2.653,1.670,0.136
2020-09-18T18:00:00.000,2.875,-2.658,1.668,0.137
2020-09-19T00:00:00.000,2.862,-2.658,1.676,0.136
2020-09-19T06:00:00.000,2.849,-2.662,1.678,0.137
2020-09-19T12:00:00.000,2.847,-2.663,1.669,0.151
2020-09-19T18:00:00.000,2.854,-2.668,1.668,0.151
2020-09-20T00:00:00.000,2.844,-2.667,1.671,0.148
2020-09-20T06:00:00.000,2.831,-2.661,1.658,0.146
2020-09-20T12:00:00.000,2.842,-2.660,1.654,0.144
2020-09-20T18:00:00.000,2.851,-2.656,1.653,0.147
2020-09-21T00:00:00.000,2.856,-2.660,1.677,0.135
2020-09-21T06:00:00.000,2.851,-2.663,1.672,0.126
2020-09-21T12:00:00.000,2.845,-2.665,1.666,0.135
2020-09-21T18:00:00.000,2.847,-2.663,1.665,0.137
2020-09-22T00:00:00.000,2.838,-2.667,1.665,0.134
2020-09-22T06:00:00.000,2.832,-2.667,1.660,0.121
2020-09-22T12:00:00.000,2.828,-2.667,1.667,0.124
2020-09-22T18:00:00.000,2.828,-2.669,1.670,0.130
2020-09-23T00:00:00.000,2.852,-2.667,1.681,0.135
2020-09-23T06:00:00.000,2.849,-2.669,1.688,0.129
2020-09-23T12:00:00.000,2.840,-2.672,1.686,0.127
2020-09-23T18:00:00.000,2.839,-2.671,1.679,0.122
2020-09-24T00:00:00.000,2.828,-2.668,1.672,0.123
2020-09-24T06:00:00.000,2.832,-2.667,1.665,0.129
2020-09-24T12:00:00.000,2.836,-2.666,1.654,0.131
2020-09-24T18:00:00.000,2.839,-2.665,1.645,0.137
2020-09-25T00:00:00.000,2.844,-2.665,1.647,0.135
2020-09-25T06:00:00.000,2.848,-2.664,1.649,0.133
2020-09-25T12:00:00.000,2.834,-2.659,1.644,0.139
2020-09-25T18:00:00.000,2.847,-2.659,1.651,0.140
2020-09-26T00:00:00.000,2.843,-2.657,1.646,0.139
2020-09-26T06:00:00.000,2.851,-2.654,1.650,0.148
2020-09-26T12:00:00.000,2.856,-2.655,1.650,0.152
2020-09-26T18:00:00.000,2.846,-2.658,1.650,0.151
2020-09-27T00:00:00.000,2.841,-2.657,1.650,0.155
2020-09-27T06:00:00.000,2.831,-2.648,1.658,0.154
2020-09-27T12:00:00.000,2.847,-2.639,1.665,0.155
2020-09-27T18:00:00.000,2.852,-2.638,1.657,0.148
2020-09-28T00:00:00.000,2.848,-2.641,1.649,0.146
2020-09-28T06:00:00.000,2.848,-2.634,1.653,0.145
2020-09-28T12:00:00.000,2.830,-2.629,1.655,0.138
2020-09-28T18:00:00.000,2.819,-2.630,1.650,0.140
2020-09-29T00:00:00.000,2.821,-2.629,1.652,0.138
2020-09-29T06:00:00.000,2.824,-2.632,1.662,0.141
2020-09-29T12:00:00.000,2.837,-2.629,1.656,0.139
2020-09-29T18:00:00.000,2.829,-2.632,1.649,0.143
2020-09-30T00:00:00.000,2.829,-2.631,1.663,0.152
2020-09-30T06:00:00.000,2.822,-2.636,1.658,0.151
2020-09-30T12:00:00.000,2.823,-2.642,1.654,0.157
2020-09-30T18:00:00.000,2.822,-2.645,1.658,0.161
2020-10-01T00:00:00.000,2.799,-2.650,1.654,0.177
2020-10-01T06:00:00.000,2.799,-2.648,1.659,0.176
2020-10-01T12:00:00.000,2.809,-2.655,1.657,0.173
2020-10-01T18:00:00.000,2.805,-2.652,1.653,0.183
2020-10-02T00:00:00.000,2.807,-2.653,1.648,0.187
2020-10-02T06:00:00.000,2.807,-2.650,1.656,0.173
2020-10-02T12:00:00.000,2.817,-2.647,1.649,0.161
2020-10-02T18:00:00.000,2.829,-2.645,1.655,0.159
2020-10-03T00:00:00.000,2.823,-2.649,1.665,0.156
2020-10-03T06:00:00.000,2.836,-2.653,1.667,0.152
2020-10-03T12:00:00.000,2.836,-2.655,1.667,0.151
2020-10-03T18:00:00.000,2.828,-2.652,1.670,0.155
2020-10-04T00:00:00.000,2.809,-2.652,1.663,0.154
2020-10-04T06:00:00.000,2.803,-2.655,1.662,0.157
2020-10-04T12:00:00.000,2.804,-2.656,1.667,0.153
2020-10-04T18:00:00.000,2.803,-2.652,1.658,0.153
2020-10-05T00:00:00.000,2.797,-2.659,1.667,0.153
2020-10-05T06:00:00.000,2.792,-2.661,1.658,0.165
2020-10-05T12:00:00.000,2.782,-2.666,1.654,0.179
2020-10-05T18:00:00.000,2.780,-2.660,1.648,0.174
2020-10-06T00:00:00.000,2.771,-2.662,1.657,0.180
2020-10-06T06:00:00.000,2.785,-2.665,1.656,0.184
2020-10-06T12:00:00.000,2.786,-2.663,1.651,0.189
2020-10-06T18:00:00.000,2.771,-2.661,1.647,0.193
2020-10-07T00:00:00.000,2.771,-2.668,1.653,0.190
2020-10-07T06:00:00.000,2.775,-2.671,1.652,0.193
2020-10-07T12:00:00.000,2.773,-2.675,1.651,0.198
2020-10-07T18:00:00.000,2.782,-2.677,1.642,0.200
2020-10-08T00:00:00.000,2.785,-2.687,1.663,0.204
2020-10-08T06:00:00.000,2.790,-2.693,1.662,0.208
2020-10-08T12:00:00.000,2.793,-2.698,1.652,0.209
2020-10-08T18:00:00.000,2.795,-2.704,1.654,0.200
2020-10-09T00:00:00.000,2.783,-2.704,1.651,0.203
2020-10-09T06:00:00.000,2.785,-2.700,1.649,0.190
2020-10-09T12:00:00.000,2.794,-2.699,1.658,0.187
2020-10-09T18:00:00.000,2.798,-2.702,1.661,0.184
2020-10-10T00:00:00.000,2.807,-2.704,1.664,0.187
2020-10-10T06:00:00.000,2.816,-2.710,1.660,0.196
2020-10-10T12:00:00.000,2.814,-2.713,1.658,0.191
2020-10-10T18:00:00.000,2.819,-2.715,1.663,0.200
2020-10-11T00:00:00.000,2.824,-2.719,1.669,0.203
2020-10-11T06:00:00.000,2.813,-2.731,1.675,0.204
2020-10-11T12:00:00.000,2.808,-2.728,1.660,0.203
2020-10-11T18:00:00.000,2.797,-2.726,1.671,0.209
2020-10-12T00:00:00.000,2.802,-2.730,1.676,0.206
2020-10-12T06:00:00.000,2.789,-2.725,1.667,0.205
2020-10-12T12:00:00.000,2.799,-2.721,1.666,0.205
2020-10-12T18:00:00.000,2.824,-2.719,1.673,0.207
2020-10-13T00:00:00.000,2.821,-2.724,1.674,0.214
2020-10-13T06:00:00.000,2.809,-2.727,1.676,0.212
2020-10-13T12:00:00.000,2.821,-2.724,1.674,0.210
2020-10-13T18:00:00.000,2.833,-2.722,1.687,0.215
2020-10-14T00:00:00.000,2.836,-2.720,1.690,0.219
2020-10-14T06:00:00.000,2.834,-2.720,1.681,0.219
2020-10-14T12:00:00.000,2.833,-2.714,1.677,0.214
2020-10-14T18:00:00.000,2.836,-2.716,1.671,0.219
2020-10-15T00:00:00.000,2.841,-2.717,1.666,0.223
2020-10-15T06:00:00.000,2.830,-2.718,1.672,0.222
2020-10-15T12:00:00.000,2.830,-2.713,1.674,0.215
2020-10-15T18:00:00.000,2.834,-2.714,1.676,0.209
2020-10-16T00:00:00.000,2.833,-2.716,1.673,0.201
2020-10-16T06:00:00.000,2.850,-2.715,1.682,0.208
2020-10-16T12:00:00.000,2.854,-2.719,1.673,0.207
2020-10-16T18:00:00.000,2.861,-2.720,1.683,0.216
2020-10-17T00:00:00.000,2.864,-2.723,1.676,0.214
2020-10-17T06:00:00.000,2.863,-2.723,1.681,0.215
2020-10-17T12:00:00.000,2.873,-2.733,1.696,0.224
2020-10-17T18:00:00.000,2.875,-2.737,1.688,0.227
2020-10-18T00:00:00.000,2.871,-2.742,1.699,0.230
2020-10-18T06:00:00.000,2.847,-2.743,1.701,0.220
2020-10-18T12:00:00.000,2.852,-2.745,1.686,0.223
2020-10-18T18:00:00.000,2.867,-2.745,1.701,0.238
2020-10-19T00:00:00.000,2.867,-2.739,1.703,0.245
2020-10-19T06:00:00.000,2.868,-2.735,1.711,0.251
2020-10-19T12:00:00.000,2.874,-2.735,1.714,0.266
2020-10-19T18:00:00.000,2.880,-2.729,1.707,0.269
2020-10-20T00:00:00.000,2.884,-2.726,1.714,0.268
2020-10-20T06:00:00.000,2.883,-2.730,1.720,0.266
2020-10-20T12:00:00.000,2.884,-2.735,1.713,0.262
2020-10-20T18:00:00.000,2.878,-2.737,1.705,0.268
2020-10-21T00:00:00.000,2.851,-2.739,1.706,0.260
2020-10-21T06:00:00.000,2.842,-2.740,1.709,0.255
2020-10-21T12:00:00.000,2.848,-2.742,1.699,0.252
2020-10-21T18:00:00.000,2.847,-2.744,1.694,0.255
2020-10-22T00:00:00.000,2.855,-2.743,1.699,0.266
2020-10-22T06:00:00.000,2.856,-2.744,1.703,0.255
2020-10-22T12:00:00.000,2.850,-2.735,1.695,0.251
2020-10-22T18:00:00.000,2.838,-2.732,1.692,0.256
2020-10-23T00:00:00.000,2.842,-2.733,1.702,0.261
2020-10-23T06:00:00.000,2.841,-2.734,1.711,0.260
2020-10-23T12:00:00.000,2.844,-2.739,1.721,0.263
2020-10-23T18:00:00.000,2.844,-2.738,1.716,0.270
2020-10-24T00:00:00.000,2.843,-2.736,1.718,0.267
2020-10-24T06:00:00.000,2.840,-2.735,1.715,0.266
2020-10-24T12:00:00.000,2.866,-2.739,1.717,0.270
2020-10-24T18:00:00.000,2.871,-2.747,1.712,0.263
2020-10-25T00:00:00.000,2.871,-2.754,1.716,0.247
2020-10-25T06:00:00.000,2.871,-2.759,1.720,0.248
2020-10-25T12:00:00.000,2.867,-2.758,1.706,0.248
2020-10-25T18:00:00.000,2.859,-2.755,1.687,0.231
2020-10-26T00:00:00.000,2.844,-2.757,1.696,0.235
2020-10-26T06:00:00.000,2.834,-2.755,1.693,0.244
2020-10-26T12:00:00.000,2.842,-2.748,1.712,0.251
2020-10-26T18:00:00.000,2.846,-2.747,1.715,0.261
2020-10-27T00:00:00.000,2.844,-2.744,1.712,0.253
2020-10-27T06:00:00.000,2.842,-2.748,1.724,0.244
2020-10-27T12:00:00.000,2.845,-2.744,1.723,0.244
2020-10-27T18:00:00.000,2.830,-2.743,1.723,0.250
2020-10-28T00:00:00.000,2.831,-2.743,1.733,0.250
2020-10-28T06:00:00.000,2.827,-2.745,1.742,0.254
2020-10-28T12:00:00.000,2.824,-2.749,1.721,0.266
2020-10-28T18:00:00.000,2.815,-2.747,1.732,0.273
2020-10-29T00:00:00.000,2.813,-2.750,1.745,0.277
2020-10-29T06:00:00.000,2.807,-2.756,1.747,0.268
